monotonic_s,ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,mx_gauss,my_gauss,mz_gauss,roll_deg,pitch_deg,yaw_deg
26937.676038,0.00837,0.12921,-10.08814,-12.8100,8.9775,3.0450,-0.82070,-0.22968,1.12491,175.828,-1.771,-80.865
26937.676038,0.00837,0.13759,-10.08934,-12.9325,9.0125,3.0625,-0.82070,-0.22968,1.12491,175.765,-1.831,-80.891
26937.676038,0.00598,0.12443,-10.09293,-12.9325,8.9600,3.1150,-0.82070,-0.22968,1.12491,175.704,-1.889,-80.917
26937.676038,0.00837,0.12802,-10.08335,-12.9325,8.9425,3.1675,-0.82070,-0.22968,1.12491,175.645,-1.946,-80.944
26937.676038,0.00957,0.12802,-10.08096,-13.0200,8.9775,3.0975,-0.82070,-0.22968,1.12491,175.585,-2.002,-80.971
26937.676038,0.01316,0.12682,-10.08216,-12.8275,8.9075,3.0450,-0.81954,-0.23084,1.11476,175.529,-2.057,-80.997
26937.676038,0.00718,0.12443,-10.07977,-12.8975,8.8900,3.0450,-0.81954,-0.23084,1.11476,175.474,-2.110,-81.023
26937.783224,0.00598,0.13041,-10.07737,-12.8450,8.9950,3.0625,-0.81954,-0.23084,1.11476,175.420,-2.163,-81.049
26937.783224,0.00957,0.12323,-10.09293,-13.0200,8.9250,3.0625,-0.81954,-0.23084,1.11476,175.365,-2.215,-81.075
26937.783224,0.00598,0.12443,-10.07259,-13.0900,8.8725,3.0975,-0.81954,-0.23084,1.11476,175.311,-2.265,-81.101
26937.783224,0.00598,0.11844,-10.07857,-13.1075,8.8025,3.0100,-0.81954,-0.23084,1.11476,175.259,-2.312,-81.127
26937.783224,0.00957,0.12802,-10.10010,-12.9675,8.8725,2.9925,-0.81954,-0.23084,1.11476,175.208,-2.361,-81.153
26937.783224,0.00598,0.13400,-10.09173,-12.8800,8.9250,3.0800,-0.81954,-0.23084,1.11476,175.158,-2.408,-81.179
26937.783224,0.01077,0.13519,-10.08216,-12.9500,8.9775,2.9925,-0.81954,-0.23084,1.11476,175.109,-2.455,-81.205
26937.783224,0.01436,0.11725,-10.08934,-12.9850,8.8025,3.0975,-0.81954,-0.23084,1.11476,175.062,-2.501,-81.231
26937.783224,0.00837,0.12084,-10.08934,-12.9325,8.8375,3.0100,-0.81693,-0.22939,1.12520,175.016,-2.545,-81.257
26937.783224,0.00957,0.13639,-10.08216,-12.9500,8.9250,3.0625,-0.81693,-0.22939,1.12520,174.969,-2.589,-81.284
26937.886875,0.00718,0.13400,-10.09293,-12.9325,8.8375,3.0100,-0.81693,-0.22939,1.12520,174.924,-2.631,-81.310
26937.886875,0.01196,0.12802,-10.08455,-13.0550,9.0300,2.9750,-0.81693,-0.22939,1.12520,174.879,-2.675,-81.335
26937.886875,0.00957,0.13161,-10.09412,-12.9675,8.9600,3.0100,-0.81693,-0.22939,1.12520,174.835,-2.717,-81.361
26937.886875,0.00837,0.12203,-10.09173,-12.9500,8.8725,2.9575,-0.81693,-0.22939,1.12520,174.794,-2.757,-81.387
26937.886875,0.00837,0.12802,-10.09412,-13.0025,8.8375,3.0275,-0.81693,-0.22939,1.12520,174.752,-2.796,-81.413
26937.886875,0.01436,0.12443,-10.08575,-12.8625,8.9250,2.9400,-0.81693,-0.22939,1.12520,174.713,-2.836,-81.438
26937.886875,0.01675,0.12802,-10.08096,-13.0025,8.9075,3.0625,-0.81693,-0.22939,1.12520,174.672,-2.875,-81.465
26937.886875,0.01555,0.12802,-10.07857,-13.0200,8.9775,2.9750,-0.81693,-0.22939,1.12520,174.633,-2.914,-81.491
26937.886875,0.02632,0.12682,-10.09293,-12.9325,8.9250,2.9225,-0.81635,-0.23345,1.12607,174.595,-2.952,-81.516
26937.886875,0.01316,0.12921,-10.07498,-12.9675,8.9600,2.9925,-0.81635,-0.23345,1.12607,174.557,-2.989,-81.542
26937.977925,0.00479,0.12203,-10.08575,-13.0200,8.8550,3.0975,-0.81635,-0.23345,1.12607,174.521,-3.024,-81.569
26937.977925,0.00718,0.12562,-10.08814,-13.0200,8.8900,3.0450,-0.81635,-0.23345,1.12607,174.485,-3.058,-81.596
26937.977925,0.01077,0.12802,-10.08814,-13.0200,9.0475,3.1500,-0.81635,-0.23345,1.12607,174.449,-3.094,-81.623
26937.977925,0.00957,0.13161,-10.08694,-13.0375,8.8900,3.0800,-0.81635,-0.23345,1.12607,174.414,-3.127,-81.650
26937.977925,0.01077,0.12802,-10.08575,-13.0375,8.8900,2.9925,-0.81635,-0.23345,1.12607,174.379,-3.159,-81.677
26937.977925,0.01914,0.13041,-10.07977,-13.0375,9.1000,3.0450,-0.81635,-0.23345,1.12607,174.345,-3.194,-81.703
26937.977925,0.01555,0.12562,-10.07498,-13.0375,8.8550,3.0975,-0.81635,-0.23345,1.12607,174.312,-3.226,-81.731
26937.977925,0.01316,0.12562,-10.07857,-13.0900,8.7325,3.0100,-0.81635,-0.23345,1.12607,174.280,-3.255,-81.757
26937.977925,0.00718,0.12682,-10.08455,-12.9675,8.9600,3.1325,-0.81490,-0.23316,1.11795,174.249,-3.286,-81.785
26937.977925,0.01316,0.12921,-10.08335,-13.0025,8.9075,3.1850,-0.81490,-0.23316,1.11795,174.218,-3.316,-81.814
26938.091990,0.00598,0.12802,-10.08934,-13.0550,8.8900,3.1150,-0.81490,-0.23316,1.11795,174.187,-3.344,-81.841
26938.091990,0.00837,0.13280,-10.08575,-13.0725,8.9600,3.1325,-0.81490,-0.23316,1.11795,174.157,-3.373,-81.869
26938.091990,0.00598,0.14237,-10.09053,-12.8975,8.9425,3.1500,-0.81490,-0.23316,1.11795,174.127,-3.401,-81.897
26938.091990,0.01436,0.12802,-10.08096,-13.0025,9.0125,3.0275,-0.81490,-0.23316,1.11795,174.099,-3.430,-81.924
26938.091990,0.01077,0.12682,-10.08335,-12.9850,9.0475,2.9750,-0.81490,-0.23316,1.11795,174.072,-3.458,-81.950
26938.091990,0.01196,0.12084,-10.08455,-13.0200,8.9950,3.0975,-0.81490,-0.23316,1.11795,174.045,-3.486,-81.978
26938.091990,0.01077,0.13161,-10.08455,-13.0025,8.9775,3.0975,-0.81490,-0.23316,1.11795,174.018,-3.512,-82.006
26938.091990,0.01555,0.13161,-10.09532,-12.9675,8.9600,3.0450,-0.81490,-0.23316,1.11795,173.992,-3.539,-82.033
26938.091990,0.01077,0.12443,-10.08455,-12.9500,8.7675,3.0450,-0.82302,-0.22765,1.12752,173.968,-3.562,-82.060
26938.091990,0.00837,0.12443,-10.08335,-12.9850,8.8200,3.1150,-0.82302,-0.22765,1.12752,173.943,-3.585,-82.088
26938.173458,0.00957,0.12443,-10.08216,-13.0725,8.8725,3.1150,-0.82302,-0.22765,1.12752,173.919,-3.609,-82.117
26938.173458,0.00718,0.13161,-10.08575,-12.9675,8.8200,3.0450,-0.82302,-0.22765,1.12752,173.894,-3.631,-82.144
26938.173458,0.00598,0.12562,-10.07977,-13.0025,8.8200,3.0625,-0.82302,-0.22765,1.12752,173.871,-3.652,-82.172
26938.173458,0.00837,0.13280,-10.07378,-13.0200,8.8900,2.9750,-0.82302,-0.22765,1.12752,173.847,-3.674,-82.199
26938.173458,0.01795,0.12802,-10.09532,-13.0200,8.9075,3.0450,-0.82302,-0.22765,1.12752,173.825,-3.697,-82.226
26938.173458,0.01196,0.12562,-10.07857,-12.9150,8.9950,3.1500,-0.82302,-0.22765,1.12752,173.804,-3.720,-82.255
26938.173458,0.00718,0.12562,-10.08335,-12.8450,8.9775,3.1150,-0.82302,-0.22765,1.12752,173.784,-3.742,-82.283
26938.173458,0.01316,0.12562,-10.09053,-13.0550,8.9775,3.1325,-0.82302,-0.22765,1.12752,173.763,-3.764,-82.311
26938.173458,0.00837,0.12921,-10.08814,-13.0200,8.9075,3.1850,-0.81751,-0.23113,1.11824,173.742,-3.784,-82.340
26938.173458,0.00718,0.13161,-10.09053,-13.0200,8.9775,3.1325,-0.81751,-0.23113,1.11824,173.721,-3.804,-82.369
26938.273647,0.00957,0.13280,-10.08455,-12.9500,8.9075,3.0625,-0.81751,-0.23113,1.11824,173.701,-3.824,-82.397
26938.273647,0.00718,0.12443,-10.08096,-13.0725,8.9775,3.0625,-0.81751,-0.23113,1.11824,173.681,-3.843,-82.424
26938.273647,0.00598,0.12443,-10.08455,-13.0025,8.9950,3.1500,-0.81751,-0.23113,1.11824,173.662,-3.863,-82.453
26938.273647,0.00598,0.12203,-10.09053,-13.0375,8.8725,3.1150,-0.81751,-0.23113,1.11824,173.644,-3.880,-82.482
26938.273647,0.00957,0.13280,-10.08814,-13.1600,8.9425,3.2025,-0.81751,-0.23113,1.11824,173.624,-3.899,-82.511
26938.273647,0.01555,0.12323,-10.08216,-13.0375,8.9950,3.0100,-0.81751,-0.23113,1.11824,173.606,-3.918,-82.539
26938.273647,0.01196,0.12682,-10.07139,-12.9325,8.9775,3.0450,-0.81751,-0.23113,1.11824,173.589,-3.936,-82.566
26938.273647,0.00837,0.12802,-10.08694,-12.9675,8.8550,3.0100,-0.81751,-0.23113,1.11824,173.572,-3.952,-82.594
26938.273647,0.01077,0.12443,-10.09532,-12.9150,8.9250,3.0100,-0.82128,-0.22678,1.11940,173.556,-3.969,-82.622
26938.273647,0.00598,0.13280,-10.07498,-12.8975,8.9250,3.0625,-0.82128,-0.22678,1.11940,173.540,-3.985,-82.650
26938.374007,0.01436,0.12682,-10.08934,-12.9500,8.8375,3.0450,-0.82128,-0.22678,1.11940,173.525,-4.001,-82.678
26938.374007,0.00718,0.12443,-10.07857,-13.0200,8.8375,3.0625,-0.82128,-0.22678,1.11940,173.509,-4.016,-82.706
26938.374007,0.00598,0.13041,-10.08455,-13.0725,8.9950,3.0800,-0.82128,-0.22678,1.11940,173.492,-4.032,-82.735
26938.374007,0.01196,0.12562,-10.08694,-12.9150,9.0650,3.0100,-0.82128,-0.22678,1.11940,173.478,-4.049,-82.762
26938.374007,0.00957,0.12084,-10.08814,-12.9675,8.9600,3.0625,-0.82128,-0.22678,1.11940,173.464,-4.064,-82.791
26938.374007,0.01555,0.12323,-10.08694,-12.9150,8.9425,3.0275,-0.82128,-0.22678,1.11940,173.451,-4.079,-82.819
26938.374007,0.01914,0.12084,-10.08934,-12.8625,8.9600,3.0450,-0.82128,-0.22678,1.11940,173.439,-4.095,-82.847
26938.374007,0.01196,0.12443,-10.07737,-12.8275,8.9775,3.0975,-0.82128,-0.22678,1.11940,173.427,-4.110,-82.876
26938.374007,0.00837,0.12203,-10.07618,-12.8800,8.9425,3.0800,-0.81664,-0.22997,1.11534,173.415,-4.124,-82.904
26938.374007,0.01675,0.13280,-10.07857,-12.9500,8.9600,3.0450,-0.81664,-0.22997,1.11534,173.401,-4.138,-82.932
26938.474919,0.00718,0.12802,-10.08455,-13.0025,9.0825,3.0975,-0.81664,-0.22997,1.11534,173.388,-4.153,-82.961
26938.474919,0.00957,0.13400,-10.08096,-13.0200,9.0300,3.0800,-0.81664,-0.22997,1.11534,173.374,-4.167,-82.990
26938.474919,0.01795,0.13041,-10.08694,-13.0900,8.9775,3.1150,-0.81664,-0.22997,1.11534,173.360,-4.181,-83.018
26938.474919,0.01196,0.12802,-10.08216,-12.9150,8.9425,3.0800,-0.81664,-0.22997,1.11534,173.348,-4.194,-83.047
26938.474919,0.00957,0.12802,-10.08455,-12.9325,8.9600,3.0800,-0.81664,-0.22997,1.11534,173.337,-4.206,-83.076
26938.474919,0.01316,0.13400,-10.08575,-13.0375,8.8550,3.0100,-0.81664,-0.22997,1.11534,173.324,-4.217,-83.104
26938.474919,0.00837,0.12682,-10.07737,-12.9325,8.9075,3.0275,-0.81664,-0.22997,1.11534,173.313,-4.229,-83.132
26938.474919,0.01077,0.12203,-10.08216,-12.9675,8.9600,3.0625,-0.81664,-0.22997,1.11534,173.302,-4.241,-83.161
26938.474919,0.00957,0.12921,-10.08335,-13.0200,8.8900,3.0100,-0.81345,-0.22765,1.11766,173.290,-4.251,-83.189
26938.474919,0.00598,0.13041,-10.07977,-13.0550,8.9425,3.0625,-0.81345,-0.22765,1.11766,173.279,-4.262,-83.218
26938.574286,0.01316,0.13041,-10.08934,-12.9675,8.7850,3.1150,-0.81345,-0.22765,1.11766,173.268,-4.272,-83.247
26938.574286,0.01914,0.12921,-10.08096,-12.9675,8.7850,3.0800,-0.81345,-0.22765,1.11766,173.257,-4.282,-83.276
26938.574286,0.01675,0.13161,-10.08096,-13.0725,8.9425,3.0625,-0.81345,-0.22765,1.11766,173.246,-4.293,-83.305
26938.574286,0.01196,0.13041,-10.08216,-13.0900,8.8550,3.0100,-0.81345,-0.22765,1.11766,173.234,-4.303,-83.333
26938.574286,0.00718,0.13161,-10.08096,-12.9850,9.0125,3.0275,-0.81345,-0.22765,1.11766,173.224,-4.314,-83.362
26938.574286,0.01077,0.12562,-10.08096,-13.1075,8.9950,3.0450,-0.81345,-0.22765,1.11766,173.214,-4.324,-83.390
26938.574286,0.00718,0.12682,-10.08096,-13.1600,9.0300,3.0450,-0.81345,-0.22765,1.11766,173.203,-4.334,-83.419
26938.574286,0.01077,0.12682,-10.07618,-12.8800,8.9775,3.0625,-0.81345,-0.22765,1.11766,173.195,-4.344,-83.448
26938.574286,0.00837,0.12921,-10.08455,-12.9150,9.0125,3.0100,-0.82041,-0.23229,1.12230,173.186,-4.354,-83.476
26938.574286,0.01077,0.12802,-10.08455,-13.0025,8.9950,3.1325,-0.82041,-0.23229,1.12230,173.177,-4.364,-83.505
26938.676984,0.01077,0.12682,-10.07378,-13.0200,8.9250,3.0975,-0.82041,-0.23229,1.12230,173.169,-4.373,-83.535
26938.676984,0.01077,0.12443,-10.08575,-12.9150,8.8375,2.9925,-0.82041,-0.23229,1.12230,173.161,-4.381,-83.563
26938.676984,0.01077,0.12921,-10.08455,-13.0025,8.8900,3.0800,-0.82041,-0.23229,1.12230,173.153,-4.389,-83.592
26938.676984,0.00598,0.13041,-10.08335,-13.0375,8.9600,3.0100,-0.82041,-0.23229,1.12230,173.144,-4.397,-83.620
26938.676984,0.00718,0.13161,-10.09053,-13.0025,9.0300,3.0100,-0.82041,-0.23229,1.12230,173.135,-4.406,-83.649
26938.676984,0.00718,0.12323,-10.08455,-13.1075,8.8900,3.0800,-0.82041,-0.23229,1.12230,173.127,-4.413,-83.678
26938.676984,0.00837,0.12682,-10.08455,-12.9850,8.8025,3.1675,-0.82041,-0.23229,1.12230,173.120,-4.420,-83.708
26938.676984,0.00837,0.12323,-10.08455,-13.0550,8.7850,3.1325,-0.82041,-0.23229,1.12230,173.112,-4.426,-83.738
26938.676984,0.01077,0.12682,-10.07977,-13.1600,8.9075,3.0800,-0.82186,-0.22678,1.11621,173.103,-4.433,-83.767
26938.676984,0.01196,0.12682,-10.07618,-13.0375,8.9250,3.0975,-0.82186,-0.22678,1.11621,173.096,-4.441,-83.797
26938.773490,0.00837,0.12084,-10.09651,-13.0200,8.8900,3.1150,-0.82186,-0.22678,1.11621,173.089,-4.448,-83.827
26938.773490,0.01077,0.12084,-10.08575,-13.0025,8.8900,3.0975,-0.82186,-0.22678,1.11621,173.083,-4.455,-83.856
26938.773490,0.00718,0.12203,-10.08934,-12.8975,8.9075,3.0800,-0.82186,-0.22678,1.11621,173.078,-4.461,-83.886
26938.773490,0.00718,0.12323,-10.09173,-12.9500,9.1000,3.0800,-0.82186,-0.22678,1.11621,173.073,-4.470,-83.915
26938.773490,0.00957,0.12443,-10.08335,-12.9850,8.9425,3.0800,-0.82186,-0.22678,1.11621,173.067,-4.477,-83.944
26938.773490,0.00718,0.13161,-10.07857,-12.9500,8.9250,2.9575,-0.82186,-0.22678,1.11621,173.060,-4.483,-83.972
26938.773490,0.01316,0.13280,-10.08335,-13.0725,8.9425,2.9750,-0.82186,-0.22678,1.11621,173.052,-4.490,-84.000
26938.773490,0.00837,0.13161,-10.07737,-13.0200,8.9250,3.0100,-0.82186,-0.22678,1.11621,173.046,-4.496,-84.029
26938.773490,0.02154,0.13400,-10.08455,-13.0375,8.9425,2.9925,-0.82012,-0.22649,1.12317,173.038,-4.503,-84.057
26938.773490,0.01555,0.12562,-10.08455,-12.9850,8.9600,3.0450,-0.82012,-0.22649,1.12317,173.033,-4.510,-84.086
26938.874643,0.00718,0.13041,-10.08694,-12.8625,8.8550,3.0275,-0.82012,-0.22649,1.12317,173.028,-4.515,-84.115
26938.874643,0.01555,0.11725,-10.08575,-12.8975,8.9075,2.9400,-0.82012,-0.22649,1.12317,173.025,-4.521,-84.143
26938.874643,0.00837,0.12682,-10.08455,-12.9500,8.9950,3.0275,-0.82012,-0.22649,1.12317,173.020,-4.528,-84.172
26938.874643,0.00598,0.12084,-10.08455,-13.0200,8.9075,3.0275,-0.82012,-0.22649,1.12317,173.015,-4.532,-84.201
26938.874643,0.01077,0.12682,-10.10369,-12.9500,8.9950,3.0100,-0.82012,-0.22649,1.12317,173.010,-4.539,-84.230
26938.874643,0.00718,0.13400,-10.08455,-13.1075,8.9775,2.9925,-0.82012,-0.22649,1.12317,173.003,-4.544,-84.258
26938.874643,0.00957,0.12921,-10.08575,-12.9500,8.9250,3.1150,-0.82012,-0.22649,1.12317,172.998,-4.549,-84.288
26938.874643,0.01196,0.12443,-10.08455,-12.9325,8.8725,3.0625,-0.82012,-0.22649,1.12317,172.995,-4.554,-84.318
26938.874643,0.01077,0.12323,-10.08694,-13.0025,8.9425,2.9575,-0.81316,-0.23142,1.12520,172.990,-4.559,-84.346
26938.874643,0.00957,0.12203,-10.08455,-12.9675,8.8725,3.0450,-0.81316,-0.23142,1.12520,172.986,-4.564,-84.375
26938.973738,0.01196,0.12084,-10.07737,-12.8625,8.9775,3.0800,-0.81316,-0.23142,1.12520,172.984,-4.569,-84.405
26938.973738,0.01555,0.12802,-10.09173,-12.8625,9.0300,3.0450,-0.81316,-0.23142,1.12520,172.980,-4.576,-84.434
26938.973738,0.01555,0.12562,-10.08335,-12.8800,8.8900,2.9575,-0.81316,-0.23142,1.12520,172.977,-4.581,-84.462
26938.973738,0.00837,0.12802,-10.08455,-12.9325,8.8375,3.0975,-0.81316,-0.23142,1.12520,172.973,-4.584,-84.492
26938.973738,0.01675,0.12323,-10.09053,-12.9675,8.8900,3.0975,-0.81316,-0.23142,1.12520,172.970,-4.589,-84.522
26938.973738,0.01555,0.12802,-10.08814,-13.0025,8.9425,3.0975,-0.81316,-0.23142,1.12520,172.965,-4.594,-84.552
26938.973738,0.01196,0.12443,-10.07857,-13.0550,8.8725,3.0450,-0.81316,-0.23142,1.12520,172.961,-4.598,-84.581
26938.973738,0.00718,0.13639,-10.08096,-13.1250,8.8900,3.0975,-0.81316,-0.23142,1.12520,172.954,-4.602,-84.611
26938.973738,0.00957,0.12802,-10.07618,-13.0025,8.8900,3.0975,-0.82186,-0.22475,1.12346,172.950,-4.605,-84.641
26938.973738,0.00837,0.13280,-10.08575,-12.9500,8.9425,3.0625,-0.82186,-0.22475,1.12346,172.946,-4.609,-84.670
26939.080905,0.01436,0.12323,-10.09293,-12.8275,8.8200,3.0625,-0.82186,-0.22475,1.12346,172.945,-4.613,-84.700
26939.080905,0.01436,0.12682,-10.08694,-12.8800,8.8200,3.1500,-0.82186,-0.22475,1.12346,172.942,-4.616,-84.730
26939.080905,0.01196,0.13400,-10.09532,-13.0550,8.9075,3.0625,-0.82186,-0.22475,1.12346,172.937,-4.620,-84.759
26939.080905,0.00718,0.12084,-10.08096,-12.8800,8.8900,3.0800,-0.82186,-0.22475,1.12346,172.935,-4.623,-84.789
26939.080905,0.00957,0.12802,-10.08455,-13.1950,8.9600,3.1325,-0.82186,-0.22475,1.12346,172.930,-4.627,-84.819
26939.080905,0.00718,0.12802,-10.08694,-13.0725,9.0300,3.0800,-0.82186,-0.22475,1.12346,172.925,-4.632,-84.849
26939.080905,0.00718,0.12921,-10.08575,-13.0025,8.9075,3.0275,-0.82186,-0.22475,1.12346,172.922,-4.635,-84.878
26939.080905,0.00957,0.12802,-10.08575,-12.9325,8.8725,3.0450,-0.82186,-0.22475,1.12346,172.919,-4.638,-84.907
26939.080905,0.00837,0.12203,-10.09173,-12.9500,8.7850,3.0625,-0.81722,-0.22301,1.11592,172.917,-4.639,-84.937
26939.080905,0.00718,0.12323,-10.08096,-12.9675,8.8900,3.0450,-0.81722,-0.22301,1.11592,172.914,-4.642,-84.967
26939.176817,0.01675,0.13041,-10.08216,-13.0200,8.9600,3.0100,-0.81722,-0.22301,1.11592,172.911,-4.646,-84.996
26939.176817,0.01077,0.12562,-10.07618,-12.9675,8.9075,3.0450,-0.81722,-0.22301,1.11592,172.908,-4.649,-85.025
26939.176817,0.01436,0.13161,-10.09891,-13.0375,8.9250,3.0625,-0.81722,-0.22301,1.11592,172.904,-4.653,-85.054
26939.176817,0.00837,0.12802,-10.07498,-12.9675,9.0475,3.0450,-0.81722,-0.22301,1.11592,172.902,-4.657,-85.084
26939.176817,0.00957,0.12562,-10.07857,-12.9675,9.0125,3.0450,-0.81722,-0.22301,1.11592,172.899,-4.661,-85.113
26939.176817,0.00718,0.12323,-10.09771,-12.8975,8.9775,3.1150,-0.81722,-0.22301,1.11592,172.898,-4.664,-85.143
26939.176817,0.01077,0.12084,-10.09412,-12.7750,8.9775,3.0450,-0.81722,-0.22301,1.11592,172.898,-4.668,-85.172
26939.176817,0.01077,0.11844,-10.08694,-12.8975,9.0300,2.9400,-0.81722,-0.22301,1.11592,172.897,-4.671,-85.201
26939.176817,0.00837,0.12443,-10.09532,-13.1775,8.9075,2.9400,-0.81780,-0.22214,1.11070,172.893,-4.674,-85.229
26939.176817,0.01196,0.12802,-10.08335,-13.0375,8.9075,2.9225,-0.81780,-0.22214,1.11070,172.890,-4.676,-85.257
26939.277410,0.00718,0.12203,-10.07618,-12.9325,8.9950,2.9225,-0.81780,-0.22214,1.11070,172.888,-4.679,-85.286
26939.277410,0.00598,0.13041,-10.07857,-12.9325,8.9950,3.0100,-0.81780,-0.22214,1.11070,172.886,-4.682,-85.315
26939.277410,0.00718,0.12562,-10.07857,-13.1075,8.9250,3.0100,-0.81780,-0.22214,1.11070,172.882,-4.684,-85.344
26939.277410,0.01555,0.13041,-10.07857,-12.8975,8.8900,3.0275,-0.81780,-0.22214,1.11070,172.880,-4.687,-85.373
26939.277410,0.00598,0.13400,-10.07977,-12.8450,8.8725,3.1675,-0.81780,-0.22214,1.11070,172.879,-4.688,-85.404
26939.277410,0.00598,0.12443,-10.08814,-12.8450,8.9950,3.0625,-0.81780,-0.22214,1.11070,172.878,-4.691,-85.433
26939.277410,0.00718,0.13519,-10.08575,-12.8975,8.9950,3.0975,-0.81780,-0.22214,1.11070,172.876,-4.693,-85.463
26939.277410,0.00957,0.13519,-10.08335,-12.9500,8.7850,3.0275,-0.81780,-0.22214,1.11070,172.873,-4.694,-85.493
26939.277410,0.00837,0.12802,-10.08216,-12.9850,8.9075,3.1675,-0.81577,-0.22156,1.12027,172.871,-4.696,-85.523
26939.277410,0.00837,0.13161,-10.08694,-12.9325,8.8725,3.1500,-0.81577,-0.22156,1.12027,172.869,-4.698,-85.554
26939.374552,0.01196,0.13041,-10.08335,-12.9500,8.9250,3.1150,-0.81577,-0.22156,1.12027,172.867,-4.700,-85.584
26939.374552,0.00837,0.12802,-10.08335,-13.0025,8.9775,3.1675,-0.81577,-0.22156,1.12027,172.865,-4.703,-85.615
26939.374552,0.00598,0.13161,-10.08335,-13.0375,8.9075,3.0975,-0.81577,-0.22156,1.12027,172.862,-4.704,-85.645
26939.374552,0.00718,0.12562,-10.08575,-13.0725,8.8900,2.9225,-0.81577,-0.22156,1.12027,172.860,-4.706,-85.673
26939.374552,0.00837,0.13280,-10.08335,-12.8975,8.9250,2.9050,-0.81577,-0.22156,1.12027,172.858,-4.707,-85.701
26939.374552,0.00718,0.12802,-10.07139,-12.8275,9.0125,3.0450,-0.81577,-0.22156,1.12027,172.858,-4.710,-85.730
26939.374552,0.00837,0.12682,-10.07737,-12.9675,9.0475,3.1325,-0.81577,-0.22156,1.12027,172.856,-4.713,-85.761
26939.374552,0.01555,0.13280,-10.08575,-12.9325,8.9250,3.0625,-0.81577,-0.22156,1.12027,172.854,-4.715,-85.790
26939.374552,0.00598,0.12802,-10.07737,-12.8975,9.0125,3.1325,-0.81229,-0.22214,1.12172,172.853,-4.718,-85.821
26939.374552,0.01675,0.12562,-10.08694,-12.9325,9.0300,3.1150,-0.81229,-0.22214,1.12172,172.853,-4.721,-85.851
26939.474039,0.01795,0.12682,-10.08814,-13.1250,8.9950,3.1325,-0.81229,-0.22214,1.12172,172.850,-4.725,-85.881
26939.474039,0.00718,0.13639,-10.08096,-12.9850,8.8550,3.0100,-0.81229,-0.22214,1.12172,172.847,-4.725,-85.910
26939.474039,0.01675,0.12921,-10.09412,-12.8275,8.9600,3.1150,-0.81229,-0.22214,1.12172,172.847,-4.728,-85.940
26939.474039,0.00718,0.12682,-10.08216,-12.9675,8.8550,3.1325,-0.81229,-0.22214,1.12172,172.846,-4.729,-85.971
26939.474039,0.00598,0.13041,-10.09771,-13.0375,8.8900,3.1150,-0.81229,-0.22214,1.12172,172.843,-4.729,-86.001
26939.474039,0.01077,0.12203,-10.08455,-12.9325,8.9425,3.0450,-0.81229,-0.22214,1.12172,172.843,-4.731,-86.031
26939.474039,0.00957,0.12562,-10.08455,-12.8625,8.8375,3.0625,-0.81229,-0.22214,1.12172,172.843,-4.732,-86.061
26939.474039,0.01196,0.12084,-10.10369,-12.8100,8.8725,3.0275,-0.81229,-0.22214,1.12172,172.844,-4.733,-86.090
26939.474039,0.01196,0.12682,-10.08575,-12.9675,8.9775,3.0975,-0.81722,-0.22475,1.11592,172.843,-4.735,-86.120
26939.474039,0.01316,0.11486,-10.08575,-12.9850,8.8550,3.0625,-0.81722,-0.22475,1.11592,172.843,-4.736,-86.150
26939.576722,0.01316,0.11844,-10.09173,-12.9675,9.0125,3.1675,-0.81722,-0.22475,1.11592,172.843,-4.739,-86.181
26939.576722,0.00718,0.13041,-10.08694,-12.9850,8.9250,3.0800,-0.81722,-0.22475,1.11592,172.841,-4.740,-86.211
26939.576722,0.00957,0.12921,-10.08335,-13.0200,8.8375,3.1150,-0.81722,-0.22475,1.11592,172.839,-4.740,-86.241
26939.576722,0.01077,0.13400,-10.08455,-13.1075,8.9250,3.1150,-0.81722,-0.22475,1.11592,172.836,-4.742,-86.271
26939.576722,0.00957,0.13161,-10.08814,-13.0550,8.8725,3.0450,-0.81722,-0.22475,1.11592,172.833,-4.743,-86.301
26939.576722,0.00718,0.13400,-10.08575,-13.0900,8.9250,3.0800,-0.81722,-0.22475,1.11592,172.830,-4.743,-86.331
26939.576722,0.01077,0.13280,-10.08455,-13.0900,9.0125,3.0625,-0.81722,-0.22475,1.11592,172.828,-4.746,-86.361
26939.576722,0.00957,0.12682,-10.08814,-13.0550,8.8725,3.0100,-0.81722,-0.22475,1.11592,172.826,-4.746,-86.390
26939.576722,0.01436,0.12443,-10.08575,-13.0900,8.8900,3.0625,-0.81925,-0.22620,1.11998,172.824,-4.748,-86.420
26939.576722,0.01077,0.12682,-10.08335,-13.0900,8.8550,2.9925,-0.81925,-0.22620,1.11998,172.822,-4.748,-86.449
26939.678776,0.01436,0.13639,-10.09532,-12.9850,8.8900,2.9575,-0.81925,-0.22620,1.11998,172.820,-4.749,-86.478
26939.678776,0.00718,0.12682,-10.09173,-12.9150,8.9075,3.0100,-0.81925,-0.22620,1.11998,172.820,-4.750,-86.507
26939.678776,0.00718,0.12682,-10.08694,-13.0725,9.0300,3.0275,-0.81925,-0.22620,1.11998,172.818,-4.751,-86.536
26939.678776,0.01196,0.13161,-10.07737,-13.0900,8.9600,3.0450,-0.81925,-0.22620,1.11998,172.815,-4.753,-86.566
